DATAFLOW,MEASURE: Measure,LOAN_TYPE: Loan Type,LOAN_PURPOSE: Loan Purpose,LENDER_TYPE: Lender Type,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-10,234.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-11,221.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-12,223.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-01,220.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-02,214.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-03,214.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-04,213.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-05,216.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-06,255.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-07,227.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-08,225.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-09,235.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-10,239.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-11,260.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-12,276.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-01,240.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-02,221.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-03,209.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-04,227.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-05,235.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-06,235.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-07,230.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-08,232.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-09,242,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-10,240,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-11,239.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-12,237.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-01,241.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-02,262.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-03,265.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-04,244.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-05,247.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-06,233.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-07,278.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-08,256.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-09,261.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-10,239.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-11,234.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-12,241.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-01,242.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-02,243.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-03,270.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-04,295.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-05,262.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-06,244.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-07,186.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-08,163.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-09,173.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-10,188.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-11,189.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-12,177.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-01,171.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-02,169.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-03,159.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-04,152.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-05,151.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-06,151.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-07,165.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-08,176,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-09,177.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-10,184,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-11,158.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2014-12,161.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-01,149.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-02,162.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-03,162,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-04,171.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-05,167.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8270: Fixed term loans,DV8348: External refinancing,TOT: Total lender type,20: Seasonally Adjusted,AUS: Australia,M: Monthly,2015-09,103.6,AUD: Australian Dollars,6: Millions,,
